Year,state,start_date,end_date,GOP Pct,DEM Pct
2016,Arkansas,8/12/16,9/1/16,48.60067,41.74758
2016,New Jersey,8/19/16,9/1/16,37.77941,47.64285
2016,Michigan,9/6/16,9/7/16,41.09173,45.85337
2016,Nevada,7/22/16,7/24/16,46.56303,41.07766
2016,Tennessee,9/7/16,9/13/16,57.16696,31.12254
2016,Ohio,9/21/16,9/26/16,42.82594,38.73799
2016,National,9/15/16,9/21/16,42.50517,47.64461
2016,Florida,9/9/16,9/15/16,50.71604,46.59927
2016,Maryland,9/7/16,9/13/16,34.04107,50.99248
2016,Virginia,9/14/16,9/20/16,44.65735,43.29974
2016,Minnesota,9/14/16,9/20/16,34.86968,44.40039
2016,Ohio,9/9/16,9/15/16,43.67285,46.75197
2016,Colorado,8/12/16,9/1/16,38.55756,43.02051
2016,Oklahoma,8/31/16,9/6/16,52.91537,36.59062
2016,Alaska,8/17/16,8/23/16,47.26519,36.90128
2016,Oregon,8/19/16,9/8/16,35.80049,46.36725
2016,Nebraska,8/12/16,9/1/16,45.07619,36.7599
2016,Alabama,9/7/16,9/13/16,64.57635,25.99729
2016,Iowa,9/7/16,9/13/16,43.6027,37.77303
2016,New Mexico,8/31/16,9/6/16,38.56872,34.68342
2016,North Carolina,9/14/16,9/20/16,47.25628,39.26949
2016,Texas,9/21/16,9/26/16,49.76966,36.68033
2016,Arizona,9/14/16,9/20/16,40.05935,44.61248
2016,Missouri,8/5/16,8/6/16,45.84445,43.61648
2016,National,9/27/16,10/3/16,44.44677,44.09403
2016,Colorado,9/14/16,9/20/16,36.54428,47.82786
2016,Washington,9/14/16,9/20/16,36.32016,44.25017
2016,Minnesota,4/25/16,4/27/16,37.55957,46.58481
2016,New Hampshire,8/17/16,8/23/16,38.53218,52.95807
2016,National,9/13/16,9/19/16,43.39924,46.94877
2016,Maine,8/12/16,9/1/16,42.67363,41.56494
2016,National,9/1/16,9/2/16,42.48803,42.85291
2016,Hawaii,8/17/16,8/23/16,31.92226,50.45747
2016,National,9/14/16,9/20/16,43.99827,46.54983
2016,California,9/2/16,9/8/16,33.06167,59.5906
2016,New York,9/21/16,9/26/16,37.16823,49.35121
2016,Michigan,9/14/16,9/20/16,41.50721,41.97696
2016,West Virginia,8/24/16,8/30/16,57.47943,26.97609
2016,National,9/12/16,9/18/16,43.62221,46.41384
2016,Nevada,8/31/16,9/6/16,42.3077,42.10332
2016,West Virginia,8/5/16,8/25/16,48.53044,39.32046
2016,National,6/28/16,6/29/16,43.08337,41.92432
2016,National,9/26/16,10/2/16,44.80663,43.8517
2016,National,3/31/16,4/3/16,41.45399,44.69666
2016,Massachusetts,9/7/16,9/13/16,36.80476,50.60468
2016,National,9/25/16,10/1/16,44.67645,43.78193
2016,Kansas,8/12/16,9/1/16,52.37506,35.4227
2016,Missouri,9/14/16,9/20/16,39.6384,40.30851
2016,Tennessee,8/19/16,9/1/16,50.33191,31.1447
2016,Iowa,8/12/16,9/1/16,45.08628,40.52967
2016,Indiana,8/19/16,9/1/16,55.40343,30.61164
2016,Ohio,7/30/16,8/7/16,44.66439,46.39539
2016,Mississippi,8/5/16,8/25/16,54.707,36.23999
2016,National,6/5/16,6/8/16,41.46639,43.58648
2016,Mississippi,8/31/16,9/6/16,61.12061,33.96466
2016,Florida,9/21/16,9/26/16,49.04856,41.07549
2016,National,9/11/16,9/17/16,44.43386,45.85678
2016,Oregon,9/7/16,9/13/16,38.14006,49.74198
2016,Illinois,9/21/16,9/26/16,38.00183,43.57065
2016,National,8/21/16,8/25/16,39.74216,41.21887
2016,Michigan,9/2/16,9/15/16,43.7213,42.78229
2016,Maine,8/17/16,8/23/16,41.77409,43.52129
2016,Oklahoma,8/12/16,9/1/16,48.38724,35.07697
2016,Louisiana,8/31/16,9/6/16,58.29942,30.98203
2016,California,9/21/16,9/26/16,38.1222,52.29407
2016,National,9/24/16,9/30/16,44.35164,43.95939
2016,Michigan,5/24/16,5/26/16,37.82909,40.03524
2016,Kansas,8/31/16,9/6/16,42.54171,43.82837
2016,Indiana,9/14/16,9/20/16,40.04863,38.91488
2016,National,9/10/16,9/16/16,44.28962,45.89315
2016,National,5/31/16,6/5/16,43.16706,48.15222
2016,Missouri,8/19/16,9/1/16,51.41026,34.86426
2016,California,5/4/16,5/16/16,35.80637,46.69196
2016,District of Columbia,8/17/16,8/23/16,31.92625,61.68319
2016,National,5/16/16,5/19/16,47.97917,43.22029
2016,National,10/3/16,10/9/16,42.5335,45.2743
2016,Idaho,8/5/16,8/25/16,49.45176,27.54634
2016,North Dakota,8/17/16,8/23/16,51.19812,28.0716
2016,Wisconsin,9/14/16,9/20/16,32.49212,49.40644
2016,Louisiana,8/12/16,9/1/16,57.77108,36.61451
2016,Alabama,8/12/16,9/1/16,52.62161,39.1874
2016,National,8/20/16,8/24/16,39.48044,40.70832
2016,New York,4/15/16,4/17/16,35.75053,53.75119
2016,Maryland,3/30/16,4/3/16,29.88293,60.79817
2016,Idaho,8/24/16,8/30/16,44.8288,32.57852
2016,National,10/3/16,10/5/16,39.21157,47.97528
2016,Washington,8/19/16,9/1/16,36.36653,44.97119
2016,National,5/24/16,5/30/16,42.42175,43.84745
2016,Connecticut,8/12/16,9/1/16,40.61758,46.94062
2016,Nevada,8/12/16,9/1/16,35.41866,41.89363
2016,National,9/23/16,9/29/16,44.89718,43.42567
2016,Kentucky,8/12/16,9/1/16,47.47053,41.45196
2016,New Jersey,9/14/16,9/20/16,44.16613,42.76581
2016,National,8/29/16,8/30/16,43.27926,41.81544
2016,Kentucky,8/31/16,9/6/16,48.44756,36.77549
2016,National,10/1/16,10/3/16,42.17978,46.16632
2016,Georgia,9/7/16,9/13/16,47.56668,38.02629
2016,New Hampshire,6/22/16,6/23/16,40.54074,42.87272
2016,New Hampshire,8/5/16,8/25/16,48.86155,32.58737
2016,National,9/9/16,9/15/16,44.55161,45.49543
2016,Delaware,8/17/16,8/23/16,31.9651,42.90784
2016,National,10/2/16,10/4/16,41.1953,46.06998
2016,National,9/22/16,9/28/16,44.25687,44.71385
2016,Washington,9/7/16,9/13/16,32.7063,51.32007
2016,Mississippi,8/24/16,8/30/16,56.19278,32.2044
2016,Georgia,8/19/16,9/1/16,47.38455,40.35127
2016,Minnesota,8/19/16,9/1/16,33.53442,41.23706
2016,National,8/19/16,8/23/16,37.91415,42.29753
2016,Pennsylvania,9/14/16,9/20/16,43.84783,41.83424
2016,West Virginia,8/17/16,8/23/16,56.23016,33.00285
2016,National,9/8/16,9/14/16,44.73778,45.28625
2016,Pennsylvania,9/2/16,9/8/16,44.77875,48.79156
2016,Pennsylvania,7/5/16,7/10/16,40.76487,45.21063
2016,National,8/15/16,8/15/16,44.88559,48.05917
2016,Michigan,3/23/16,3/24/16,36.99032,45.04336
2016,New Hampshire,4/11/16,4/16/16,33.76558,35.45861
2016,West Virginia,7/29/16,8/18/16,50.26379,38.7983
2016,Georgia,5/9/16,5/12/16,48.40702,41.50052
2016,National,9/21/16,9/27/16,44.24831,44.45648
2016,Connecticut,8/31/16,9/6/16,35.15369,46.09081
2016,Ohio,9/14/16,9/20/16,40.60835,40.86406
2016,Arkansas,8/24/16,8/30/16,51.07037,38.99188
2016,National,9/30/16,10/2/16,43.15659,45.26437
2016,Illinois,3/4/16,3/10/16,34.9066,54.46688
2016,South Carolina,8/5/16,8/25/16,46.93731,45.43953
2016,Oregon,5/10/16,5/13/16,43.68521,41.86068
2016,Arizona,8/26/16,9/8/16,46.30571,39.00979
2016,Arizona,4/4/16,4/11/16,39.45869,41.55026
2016,Mississippi,3/28/16,3/30/16,48.48472,41.4135
2016,National,9/7/16,9/13/16,42.25634,41.93407
2016,Massachusetts,8/19/16,9/1/16,32.98437,47.54695
2016,National,8/18/16,8/22/16,36.6446,43.29128
2016,Texas,8/26/16,9/1/16,49.38041,31.36533
2016,National,9/7/16,9/13/16,44.94057,45.54509
2016,Nebraska,8/5/16,8/25/16,42.21463,43.90249
2016,South Dakota,8/17/16,8/23/16,34.73713,40.55796
2016,Mississippi,7/29/16,8/18/16,53.2082,38.07475
2016,Montana,8/24/16,8/30/16,42.30738,39.82672
2016,Arkansas,8/5/16,8/25/16,48.90763,39.00509
2016,National,9/20/16,9/26/16,43.68611,44.64265
2016,National,10/13/16,10/14/16,38.82031,38.64936
2016,Maine,8/5/16,8/25/16,41.16913,38.07594
2016,Ohio,9/2/16,9/8/16,45.9194,46.96054
2016,Colorado,9/7/16,9/13/16,37.26357,43.6237
2016,Rhode Island,8/10/16,8/16/16,37.01602,41.71666
2016,Oklahoma,8/24/16,8/30/16,45.65617,35.93627
2016,South Carolina,8/31/16,9/6/16,48.31562,37.40929
2016,North Carolina,9/7/16,9/13/16,45.84038,39.74443
2016,National,9/29/16,10/1/16,41.13853,46.35765
2016,Michigan,9/7/16,9/13/16,39.24326,41.89494
2016,New York,3/22/16,3/29/16,35.37572,53.13709
2016,Wisconsin,8/19/16,9/1/16,38.9885,37.06953
2016,National,6/17/16,6/20/16,42.55024,50.1064
2016,Arizona,9/7/16,9/13/16,42.78876,41.26245
2016,National,9/6/16,9/12/16,45.95273,44.21586
2016,Maryland,8/31/16,9/6/16,31.93379,54.21391
2016,National,9/19/16,9/25/16,43.81118,44.37939
2016,National,8/24/16,8/26/16,43.77576,43.78387
2016,North Carolina,8/26/16,9/8/16,45.12922,45.52002
2016,Florida,9/14/16,9/20/16,50.99977,37.33931
2016,Oregon,8/31/16,9/6/16,37.07871,46.29277
2016,Texas,9/14/16,9/20/16,50.17752,35.98782
2016,Illinois,8/26/16,9/1/16,37.42963,49.62579
2016,National,8/17/16,8/21/16,36.97496,43.28068
2016,Iowa,8/31/16,9/6/16,38.98701,43.77269
2016,National,7/30/16,8/1/16,40.7441,44.30602
2016,Idaho,7/29/16,8/18/16,44.57606,28.77362
2016,Kansas,8/5/16,8/25/16,48.18604,35.71421
2016,Tennessee,8/31/16,9/6/16,52.06268,37.83476
2016,Louisiana,8/24/16,8/30/16,57.9336,30.60005
2016,National,9/5/16,9/11/16,45.82045,44.28251
2016,Missouri,9/7/16,9/13/16,41.40417,41.57038
2016,North Dakota,8/10/16,8/16/16,52.60196,29.36754
2016,Oklahoma,8/5/16,8/25/16,54.67062,30.52601
2016,Connecticut,4/10/16,4/11/16,39.66901,46.34768
2016,Illinois,9/14/16,9/20/16,37.27258,46.09359
2016,Indiana,9/7/16,9/13/16,39.57131,38.09491
2016,National,8/16/16,8/20/16,37.713,43.76785
2016,Massachusetts,4/1/16,4/10/16,29.98971,59.38733
2016,New York,8/26/16,9/1/16,29.75666,50.16772
2016,National,8/23/16,8/24/16,41.50048,44.72748
2016,Alaska,8/10/16,8/16/16,37.87381,39.01014
2016,Virginia,9/7/16,9/13/16,39.39198,44.36093
2016,Iowa,8/5/16,8/25/16,40.72263,42.35888
2016,New Mexico,8/24/16,8/30/16,36.81997,43.47615
2016,National,9/18/16,9/24/16,43.89811,44.27656
2016,Oregon,8/12/16,9/1/16,40.24931,43.80373
2016,Wisconsin,4/12/16,4/15/16,37.11257,45.31263
2016,National,9/4/16,9/10/16,46.18726,43.82417
2016,Nevada,8/5/16,8/25/16,39.54221,39.82833
2016,Michigan,8/26/16,9/8/16,41.43206,41.88761
2016,New Jersey,9/7/16,9/13/16,42.22729,43.59682
2016,New Hampshire,7/29/16,8/18/16,40.60521,39.59932
2016,Nevada,8/24/16,8/30/16,42.64999,41.69733
2016,Nebraska,8/24/16,8/30/16,43.17422,36.06609
2016,Maine,8/10/16,8/16/16,27.29483,52.66336
2016,Florida,9/2/16,9/8/16,48.31004,47.17704
2016,Massachusetts,8/31/16,9/6/16,33.31582,51.58651
2016,National,7/15/16,7/17/16,41.69733,43.93212
2016,New York,9/14/16,9/20/16,36.16286,48.69146
2016,Alabama,8/31/16,9/6/16,63.65829,28.33071
2016,Wyoming,8/10/16,8/16/16,50.13062,29.19477
2016,National,8/15/16,8/19/16,38.25045,41.84805
2016,Virginia,8/19/16,9/1/16,37.46556,49.43484
2016,California,9/14/16,9/20/16,35.9871,53.52482
2016,Nebraska,7/29/16,8/18/16,50.24768,33.6405
2016,Minnesota,8/12/16,8/25/16,35.50478,42.72932
2016,Connecticut,8/5/16,8/25/16,39.21868,49.76779
2016,Indiana,8/12/16,8/25/16,55.42213,32.55129
2016,National,5/15/16,5/19/16,47.06615,46.22884
2016,National,9/3/16,9/9/16,45.77385,44.40914
2016,Wisconsin,9/7/16,9/13/16,35.35598,44.75905
2016,Alabama,8/5/16,8/25/16,49.4752,41.83493
2016,Missouri,8/12/16,8/25/16,47.01188,39.04292
2016,Tennessee,8/12/16,8/25/16,46.82377,32.33328
2016,Georgia,8/31/16,9/6/16,48.87447,38.94124
2016,Texas,8/12/16,8/18/16,46.89899,31.64036
2016,Mississippi,8/17/16,8/23/16,61.9464,29.95801
2016,South Dakota,8/10/16,8/16/16,44.04027,31.89989
2016,Idaho,8/17/16,8/23/16,45.28324,33.19396
2016,National,9/17/16,9/23/16,42.80246,45.35456
2016,National,8/14/16,8/18/16,37.18045,42.42868
2016,South Carolina,8/24/16,8/30/16,50.0295,38.81735
2016,National,9/28/16,9/30/16,40.11261,47.45954
2016,Kentucky,8/5/16,8/25/16,46.74835,42.6991
2016,Arkansas,8/17/16,8/23/16,48.49689,34.76373
2016,Louisiana,8/5/16,8/25/16,51.71976,39.14986
2016,National,9/26/16,10/2/16,41.41619,45.94651
2016,National,9/2/16,9/8/16,45.42878,44.5742
2016,National,9/25/16,9/27/16,42.03434,44.74468
2016,Pennsylvania,9/7/16,9/13/16,44.23042,40.76422
2016,National,9/27/16,9/29/16,39.08739,46.55472
2016,New Hampshire,8/10/16,8/16/16,30.75044,59.02593
2016,Michigan,3/1/16,3/3/16,38.34225,48.89988
2016,Texas,8/19/16,8/25/16,46.11253,31.45263
2016,Minnesota,9/7/16,9/13/16,33.83537,41.85409
2016,Hawaii,8/10/16,8/16/16,32.58835,60.63215
2016,National,9/16/16,9/22/16,42.37341,45.42997
2016,Vermont,8/10/16,8/16/16,19.21483,67.29397
2016,National,9/26/16,9/28/16,41.06538,43.64499
2016,Kentucky,8/24/16,8/30/16,41.17337,43.93042
2016,Connecticut,8/24/16,8/30/16,34.55583,48.17197
2016,National,9/24/16,9/26/16,42.99763,44.84647
2016,Minnesota,8/31/16,9/6/16,35.48533,42.06262
2016,Illinois,8/12/16,8/18/16,30.8768,55.74724
2016,Washington,8/31/16,9/6/16,34.31916,49.06197
2016,National,8/13/16,8/17/16,39.00321,41.3129
2016,District of Columbia,8/10/16,8/16/16,34.76928,51.70839
2016,Maine,7/29/16,8/18/16,38.68011,32.24941
2016,National,9/15/16,9/21/16,42.93867,45.02862
2016,National,8/31/16,9/6/16,44.44421,45.33839
2016,Georgia,8/12/16,8/25/16,46.96508,42.54713
2016,Washington,8/12/16,8/25/16,33.83673,48.81009
2016,Alabama,8/24/16,8/30/16,64.46672,24.12954
2016,Arkansas,7/29/16,8/18/16,46.12731,39.38501
2016,Texas,9/7/16,9/13/16,47.78321,35.95964
2016,Massachusetts,8/12/16,8/25/16,33.98373,45.8459
2016,Florida,9/7/16,9/13/16,49.1809,38.09435
2016,Maryland,8/24/16,8/30/16,32.90607,53.05935
2016,California,8/26/16,9/1/16,25.27104,62.62033
2016,National,8/31/16,9/6/16,42.10129,42.1787
2016,New York,8/12/16,8/18/16,31.48534,52.0244
2016,National,8/12/16,8/16/16,38.82484,41.79715
2016,Ohio,9/7/16,9/13/16,42.50141,38.40025
2016,Nevada,7/29/16,8/18/16,39.23382,38.99715
2016,Illinois,9/7/16,9/13/16,37.54296,45.0282
2016,Colorado,8/31/16,9/6/16,37.20797,44.84338
2016,Nevada,8/17/16,8/23/16,50.46399,37.25649
2016,National,9/14/16,9/20/16,43.92177,44.19385
2016,Kansas,7/29/16,8/18/16,47.89982,35.4418
2016,National,5/13/16,5/17/16,43.86593,48.13484
2016,Kansas,8/24/16,8/30/16,35.4724,51.21117
2016,Oklahoma,8/17/16,8/23/16,51.0186,31.52957
2016,Arizona,8/31/16,9/6/16,43.16097,42.26897
2016,National,7/23/16,7/24/16,42.62206,43.65288
2016,National,3/29/16,3/31/16,44.1862,47.61438
2016,National,8/18/16,8/20/16,42.98859,43.71494
2016,Montana,8/17/16,8/23/16,37.35849,43.27977
2016,National,9/23/16,9/25/16,42.99003,43.93006
2016,Delaware,8/10/16,8/16/16,41.42696,41.56607
2016,New York,8/19/16,8/25/16,32.93961,53.37064
2016,Georgia,3/31/16,4/3/16,39.16087,48.18155
2016,Illinois,8/19/16,8/25/16,27.25638,52.19121
2016,Iowa,7/29/16,8/18/16,42.798,40.56556
2016,New Jersey,4/1/16,4/8/16,40.39194,48.47786
2016,Florida,6/10/16,6/16/16,39.20701,46.8358
2016,National,8/30/16,9/5/16,43.37052,46.59045
2016,New Mexico,8/17/16,8/23/16,34.26299,48.95209
2016,Oklahoma,7/29/16,8/18/16,58.82925,27.78653
2016,Pennsylvania,8/26/16,9/1/16,42.44386,47.66114
2016,Wisconsin,8/12/16,8/25/16,40.39714,35.62239
2016,West Virginia,8/10/16,8/16/16,47.95938,41.51696
2016,Maryland,8/5/16,8/25/16,31.918,52.74314
2016,Oregon,8/5/16,8/25/16,37.95865,44.38166
2016,National,8/11/16,8/15/16,38.02857,42.18833
2016,Oregon,8/24/16,8/30/16,36.91883,49.86424
2016,Idaho,5/18/16,6/4/16,50.4986,31.05109
2016,Indiana,8/31/16,9/6/16,43.93289,36.46605
2016,National,6/15/16,6/26/16,40.29041,47.05134
2016,National,8/29/16,9/4/16,43.80482,47.03032
2016,Arizona,8/19/16,9/1/16,45.19368,40.72514
2016,South Carolina,7/29/16,8/18/16,51.39154,40.75255
2016,Missouri,3/17/16,3/24/16,42.01346,39.14616
2016,Massachusetts,8/24/16,8/30/16,32.88879,56.40328
2016,Tennessee,8/24/16,8/30/16,53.2673,34.29986
2016,Indiana,4/18/16,4/21/16,48.35111,36.76578
2016,Missouri,8/31/16,9/6/16,39.58958,42.73252
2016,New York,9/7/16,9/13/16,39.55951,47.09978
2016,National,9/13/16,9/19/16,44.67274,43.75279
2016,North Carolina,8/31/16,9/6/16,47.29139,37.38282
2016,Louisiana,8/17/16,8/23/16,60.3793,28.01933
2016,California,3/16/16,3/23/16,31.09723,54.97112
2016,Louisiana,7/29/16,8/18/16,49.63407,37.89284
2016,Virginia,8/31/16,9/6/16,37.70596,43.3827
2016,California,9/7/16,9/13/16,34.56419,50.66341
2016,National,8/28/16,9/3/16,42.85416,47.84591
2016,National,5/14/16,5/17/16,47.33557,43.21738
2016,Florida,5/17/16,5/18/16,43.05259,46.42402
2016,Michigan,8/31/16,9/6/16,37.76135,42.54038
2016,Ohio,8/26/16,9/1/16,46.56481,42.61023
2016,Louisiana,5/5/16,5/6/16,53.58529,35.49953
2016,Missouri,8/5/16,8/18/16,42.27776,45.47917
2016,New Jersey,8/31/16,9/6/16,41.69166,43.3639
2016,North Carolina,8/19/16,9/1/16,44.45295,48.37049
2016,Indiana,8/5/16,8/18/16,54.38599,34.7688
2016,National,8/10/16,8/14/16,38.24638,43.1743
2016,National,7/21/16,7/22/16,51.48852,49.40019
2016,Florida,8/26/16,9/1/16,45.93354,48.46671
2016,National,7/9/16,7/11/16,41.80786,43.90325
2016,Kansas,8/17/16,8/23/16,36.00485,47.33732
2016,National,9/22/16,9/24/16,42.98325,44.01165
2016,National,9/12/16,9/18/16,45.35571,43.14785
2016,California,8/12/16,8/18/16,27.69052,62.95667
2016,National,8/27/16,9/2/16,42.49142,47.71512
2016,National,3/19/16,3/22/16,36.34482,51.75979
2016,National,8/15/16,8/16/16,42.77573,43.62212
2016,National,8/30/16,9/1/16,38.84969,45.48381
2016,National,8/9/16,8/13/16,38.65933,43.46425
2016,Iowa,8/24/16,8/30/16,41.75376,41.02463
2016,Colorado,8/5/16,8/25/16,40.04398,41.44969
2016,Georgia,8/24/16,8/30/16,52.29743,32.92943
2016,National,5/6/16,5/9/16,41.78963,43.7679
2016,Nebraska,8/17/16,8/23/16,47.3338,31.77327
2016,Pennsylvania,8/12/16,8/18/16,46.48677,45.27853
2016,Wisconsin,8/31/16,9/6/16,37.68368,48.267
2016,National,9/11/16,9/17/16,45.31736,43.0208
2016,National,8/26/16,9/1/16,42.85463,47.4339
2016,Tennessee,8/5/16,8/18/16,44.31983,35.09942
2016,Connecticut,8/17/16,8/23/16,35.79982,51.274
2016,National,8/8/16,8/12/16,39.06862,43.16527
2016,New Jersey,8/12/16,8/25/16,35.3755,48.27657
2016,National,9/10/16,9/16/16,44.86312,43.27716
2016,Michigan,8/19/16,9/1/16,42.81683,40.55363
2016,Minnesota,8/5/16,8/18/16,35.10362,41.27753
2016,Massachusetts,8/5/16,8/18/16,31.32953,52.02739
2016,Washington,8/24/16,8/30/16,35.94255,47.99296
2016,Virginia,8/12/16,8/25/16,37.5461,46.91387
2016,Wisconsin,3/30/16,4/3/16,36.06328,44.70601
2016,Kentucky,8/17/16,8/23/16,48.65087,42.05192
2016,National,9/21/16,9/23/16,41.98571,44.08578
2016,Pennsylvania,8/31/16,9/6/16,42.9319,40.25534
2016,Michigan,8/9/16,8/10/16,36.00921,44.63544
2016,South Carolina,8/17/16,8/23/16,47.99489,34.08675
2016,Alabama,7/29/16,8/18/16,55.99803,36.11876
2016,National,4/17/16,4/20/16,43.85121,44.65694
2016,Idaho,8/10/16,8/16/16,49.75517,31.27656
2016,Ohio,8/12/16,8/18/16,39.8769,44.68965
2016,National,9/19/16,9/21/16,44.02427,43.18822
2016,Washington,8/5/16,8/18/16,35.00238,44.84407
2016,Ohio,5/16/16,5/19/16,39.38198,43.55146
2016,National,4/20/16,4/24/16,40.29755,48.62165
2016,Georgia,5/15/16,5/15/16,44.17112,39.72923
2016,National,9/18/16,9/20/16,45.0645,44.20292
2016,National,9/20/16,9/22/16,41.99142,44.15172
2016,National,8/25/16,8/31/16,43.47635,46.79091
2016,National,9/9/16,9/15/16,45.07511,43.09945
2016,Connecticut,7/29/16,8/18/16,38.64545,49.62367
2016,National,3/17/16,3/20/16,39.11485,42.99944
2016,California,8/19/16,8/25/16,26.37442,60.59308
2016,Ohio,8/31/16,9/6/16,43.9558,36.42473
2016,National,8/7/16,8/11/16,38.9705,42.26836
2016,Mississippi,8/10/16,8/16/16,61.57143,24.32125
2016,National,9/17/16,9/19/16,44.11,44.22181
2016,New York,8/31/16,9/6/16,37.35833,44.71541
2016,National,8/24/16,8/30/16,41.42306,43.26278
2016,Texas,2/21/16,2/22/16,45.78281,40.37258
2016,Nevada,8/10/16,8/16/16,44.91833,38.88334
2016,National,8/24/16,8/30/16,43.56381,47.3503
2016,National,9/8/16,9/14/16,44.92128,43.40027
2016,Arizona,3/7/16,3/11/16,40.11317,37.42654
2016,Georgia,8/5/16,8/18/16,46.8964,41.18242
2016,Pennsylvania,8/19/16,8/25/16,44.22292,49.34968
2016,Texas,8/31/16,9/6/16,47.9485,37.78175
2016,New York,4/6/16,4/7/16,35.68601,52.47353
2016,National,7/2/16,7/4/16,41.82733,45.79867
2016,Kentucky,7/29/16,8/18/16,48.55828,40.71889
2016,National,9/13/16,9/15/16,40.24635,45.32164
2016,Alabama,8/17/16,8/23/16,65.29665,24.9109
2016,National,9/16/16,9/18/16,43.15273,44.23667
2016,Illinois,8/31/16,9/6/16,37.72403,42.23181
2016,National,9/15/16,9/17/16,42.17459,44.26649
2016,National,9/7/16,9/13/16,44.42408,44.0591
2016,Ohio,8/19/16,8/25/16,41.5742,46.65459
2016,Minnesota,8/24/16,8/30/16,33.66872,45.70504
2016,National,8/23/16,8/29/16,44.52285,48.137
2016,Tennessee,8/17/16,8/23/16,55.14358,33.09179
2016,Wisconsin,8/5/16,8/18/16,37.89479,37.26133
2016,Massachusetts,8/17/16,8/23/16,31.73383,58.3142
2016,National,9/14/16,9/16/16,40.1957,44.2997
2016,Arizona,8/12/16,8/25/16,46.93813,42.47942
2016,Maryland,8/17/16,8/23/16,34.72001,51.29211
2016,Wisconsin,3/28/16,3/30/16,44.21893,49.9925
2016,National,9/6/16,9/12/16,43.61623,44.82988
2016,Florida,8/19/16,8/25/16,43.48103,49.19183
2016,National,8/6/16,8/10/16,38.86855,41.67566
2016,National,8/11/16,8/14/16,40.1422,43.62259
2016,North Carolina,8/24/16,8/30/16,45.8246,40.88955
2016,Virginia,8/24/16,8/30/16,38.58923,45.75799
2016,National,6/2/16,6/5/16,39.97883,42.65133
2016,Colorado,8/24/16,8/30/16,32.8548,46.38531
2016,National,9/8/16,9/10/16,41.46784,45.40334
2016,Florida,4/25/16,4/27/16,39.03127,48.83952
2016,Florida,8/12/16,8/18/16,43.29209,48.62759
2016,National,9/9/16,9/11/16,41.41626,45.39314
2016,National,8/5/16,8/9/16,37.06727,43.27223
2016,Florida,8/31/16,9/6/16,48.4329,38.67821
2016,North Carolina,8/12/16,8/25/16,45.15357,47.53289
2016,National,4/28/16,5/1/16,41.61384,53.45911
2016,National,8/22/16,8/28/16,44.31602,48.25919
2016,New Jersey,8/24/16,8/30/16,37.87072,45.20694
2016,Georgia,8/17/16,8/23/16,53.19192,34.55915
2016,Oklahoma,8/10/16,8/16/16,48.26456,34.31111
2016,National,9/12/16,9/14/16,40.28443,46.34033
2016,Arizona,8/24/16,8/30/16,41.09836,44.56224
2016,Oregon,8/17/16,8/23/16,34.60079,45.23698
2016,North Carolina,4/10/16,4/15/16,42.8399,44.8715
2016,National,9/5/16,9/11/16,41.97395,46.50653
2016,Missouri,8/24/16,8/30/16,41.47394,44.41765
2016,Montana,8/10/16,8/16/16,42.61524,37.52967
2016,Arkansas,8/10/16,8/16/16,50.0658,30.62361
2016,Michigan,8/24/16,8/30/16,38.85555,42.02412
2016,National,8/21/16,8/27/16,44.48415,48.28868
2016,Oregon,7/29/16,8/18/16,40.57488,42.87785
2016,National,9/10/16,9/12/16,40.36368,46.37453
2016,Michigan,8/12/16,8/25/16,44.39812,42.25899
2016,Maine,3/4/16,3/10/16,35.71572,41.50882
2016,National,8/20/16,8/26/16,46.24924,46.85165
2016,National,8/4/16,8/8/16,37.95427,42.2808
2016,California,8/31/16,9/6/16,36.04355,51.22918
2016,Indiana,8/24/16,8/30/16,39.05429,41.81161
2016,Georgia,5/5/16,5/5/16,42.33937,39.15262
2016,National,9/11/16,9/13/16,40.31518,46.36137
2016,New Mexico,8/10/16,8/16/16,35.29389,44.54527
2016,National,9/4/16,9/10/16,41.48075,47.07818
2016,Iowa,8/17/16,8/23/16,42.23233,47.74859
2016,Pennsylvania,8/24/16,8/30/16,43.81322,43.40091
2016,Maryland,7/29/16,8/18/16,30.95702,52.63343
2016,Louisiana,8/10/16,8/16/16,54.96311,33.92767
2016,National,8/9/16,8/10/16,43.86389,45.5587
2016,Virginia,5/9/16,5/17/16,40.34787,37.19921
2016,New Jersey,8/5/16,8/18/16,34.93139,46.2966
2016,Nebraska,8/10/16,8/16/16,39.4322,39.87784
2016,National,8/19/16,8/25/16,45.99449,47.30807
2016,National,6/24/16,6/27/16,39.85982,43.68792
2016,National,9/7/16,9/9/16,42.51429,45.41873
2016,National,9/3/16,9/9/16,41.71735,46.92316
2016,National,9/2/16,9/8/16,42.26228,46.54821
2016,National,8/3/16,8/7/16,37.03592,42.5845
2016,Washington,8/17/16,8/23/16,33.6878,50.51453
2016,National,8/18/16,8/24/16,46.2167,46.07576
2016,National,8/2/16,8/6/16,39.11272,42.98795
2016,Wisconsin,8/24/16,8/30/16,36.10532,47.24967
2016,Kentucky,8/10/16,8/16/16,43.96048,40.49141
2016,Ohio,8/24/16,8/30/16,43.23712,36.23887
2016,National,9/1/16,9/7/16,41.40391,46.57815
2016,New York,8/24/16,8/30/16,38.68308,48.97906
2016,National,4/22/16,4/28/16,42.88692,48.86135
